Ticker,Name,Market,MarketCap,PER,PBR,EPS,DividendYield,Beta,52WeekHigh,52WeekLow,Volume,AverageVolume
220260.KQ,켐트로스,KOSDAQ,101718261760,,,,,1.151,5800.0,2920.0,45453.0,77253.0
052400.KQ,코나아이,KOSDAQ,658142593024,,,,1.49,0.636,86000.0,14030.0,69343.0,167294.0
402030.KQ,코난테크놀로지,KOSDAQ,243750584320,,,,,,47000.0,18480.0,29583.0,59460.0
391710.KQ,코닉오토메이션,KOSDAQ,88751521792,,,,,0.548,3420.0,1257.0,269106.0,5583249.0
046070.KQ,코다코,KOSDAQ,158832295936,,,,,,541.0526,257.0,,
047770.KQ,코데즈컴바인,KOSDAQ,108340379648,,,,,,4340.0,1250.0,1050061.0,6952965.0
080530.KQ,코디,KOSDAQ,63317843968,,,,,-0.079,1798.0,1010.0,37118.0,74320.0
104540.KQ,코렌텍,KOSDAQ,64951558144,,,,,0.746,7880.0,4685.0,21600.0,76581.0
027050.KQ,코리아나,KOSDAQ,71724998656,,,,,,3740.0,2000.0,1441791.0,872286.0
190650.KQ,코리아에셋투자증권,KOSDAQ,44077199360,,,,7.97,0.423,8590.0,5150.0,6477.0,10632.0
123410.KQ,코리아에프티,KOSDAQ,175120269312,,,,2.38,0.676,7370.0,4050.0,234976.0,590907.0
036690.KQ,코맥스,KOSDAQ,0,,,,,,2885.0,2885.0,,
049430.KQ,코메론,KOSDAQ,112753844224,,,,,,13600.0,9020.0,52272.0,21513.0
183300.KQ,코미코,KOSDAQ,830703730688,,,,1.21,1.502,128500.0,31550.0,121899.0,130241.0
041960.KQ,코미팜,KOSDAQ,433222090752,,,,,,7060.0,3740.0,143805.0,183327.0
089890.KQ,코세스,KOSDAQ,417640251392,,,,,,32600.0,5770.0,219312.0,274421.0
360350.KQ,코셈,KOSDAQ,36252356608,,,,,,9480.0,6250.0,10798.0,13876.0
082660.KQ,코스나인,KOSDAQ,47827116032,,,,,,480.0,480.0,0.0,0.0
222040.KQ,코스맥스엔비티,KOSDAQ,68447604736,,,,,0.566,5960.0,2860.0,99427.0,44475.0
241710.KQ,코스메카코리아,KOSDAQ,772164026368,,,,0.14,1.164,81400.0,38800.0,72966.0,96539.0
355150.KQ,코스텍시스,KOSDAQ,81341562880,,,,,,15630.0,4200.0,68245.0,131564.0
166480.KQ,코아스템켐온,KOSDAQ,37352185856,,,,,0.55,15570.0,1014.0,2339715.0,542665.0
045970.KQ,코아시아,KOSDAQ,124507602944,,,,,,7850.0,2625.0,214133.0,553520.0
196450.KQ,코아시아씨엠,KOSDAQ,36382543872,,,,,0.008,1145.0,547.0,47837.0,379687.0
384470.KQ,코어라인소프트,KOSDAQ,59742543872,,,,,0.526,11650.0,3300.0,89910.0,192935.0
102940.KQ,코오롱생명과학,KOSDAQ,539174993920,,,,,,44550.0,17600.0,224269.0,60759.0
950160.KQ,코오롱티슈진,KOSDAQ,5304061788160,,,,,,65700.0,15880.0,2381495.0,486765.0
033290.KQ,코웰패션,KOSDAQ,106816790528,,,,,0.044,2360.0,1826.0,29395.0,71955.0
056360.KQ,코위버,KOSDAQ,46822064128,,,,0.59,0.472,9690.0,3935.0,55258.0,286614.0
282880.KQ,코윈테크,KOSDAQ,163253534720,,,,1.38,1.027,19680.0,11233.01,42661.0,489309.0
121850.KQ,코이즈,KOSDAQ,1715758720,,,,,0.859,25000.0,565.0,0.0,31361.0
448710.KQ,코츠테크놀로지,KOSDAQ,77692862464,,,,0.88,1.37,28700.0,13000.0,39670.0,92221.0
126730.KQ,코칩,KOSDAQ,93975322624,,,,,,19720.0,7950.0,46362.0,443929.0
015710.KQ,코콤,KOSDAQ,59088654336,,,,,,5580.0,3405.0,10636.0,46716.0
052330.KQ,코텍,KOSDAQ,104519016448,,,,2.91,,10850.0,7300.0,24590.0,25885.0
322780.KQ,코퍼스코리아,KOSDAQ,51615756288,,,,,1.126,2200.0,711.0,285984.0,1136970.0
200130.KQ,콜마비앤에이치,KOSDAQ,367833972736,,,,2.95,0.449,20300.0,11030.0,62004.0,126481.0
294570.KQ,쿠콘,KOSDAQ,314551959552,,,,0.48,0.868,51400.0,12250.0,28755.0,156982.0
317690.KQ,퀀타매트릭스,KOSDAQ,69039013888,,,,,0.059,8120.0,2920.0,115980.0,655620.0
227100.KQ,퀀텀온,KOSDAQ,17521917952,,,,,1.004,1145.0,560.0,0.0,0.0
432720.KQ,퀄리타스반도체,KOSDAQ,189505060864,,,,,3.326,19610.0,5880.0,76321.0,215875.0
365270.KQ,큐라클,KOSDAQ,74479288320,,,,,1.742,9100.0,3600.0,197340.0,738273.0
348080.KQ,큐라티스,KOSDAQ,66624303104,,,,,-0.531,2095.0,516.0,248471.0,671962.0
060280.KQ,큐렉소,KOSDAQ,392409415680,,,,,,13120.0,5830.0,144390.0,462326.0
372320.KQ,큐로셀,KOSDAQ,577956478976,,,,,1.718,45500.0,19390.0,45914.0,68315.0
051780.KQ,큐로홀딩스,KOSDAQ,24055355392,,,,,,2010.0,509.0,72331.0,2372798.0
115180.KQ,큐리언트,KOSDAQ,878930362368,,,,,0.829,29950.0,3965.0,249613.0,285647.0
494120.KQ,큐리오시스,KOSDAQ,460928581632,,,,,,96400.0,45350.0,1985469.0,2875057.0
445680.KQ,큐리옥스바이오시스템즈,KOSDAQ,1308790620160,,,,,,84100.0,13200.0,244529.0,276740.0
182360.KQ,큐브엔터,KOSDAQ,178997886976,,,,,0.207,20750.0,12500.0,69114.0,68869.0
405100.KQ,큐알티,KOSDAQ,160049807360,,,,3.5,0.637,19290.0,9880.0,73686.0,171269.0
066310.KQ,큐에스아이,KOSDAQ,64018485248,,,,,,12440.0,5650.0,45319.0,147235.0
016600.KQ,큐캐피탈,KOSDAQ,41884803072,,,,,,332.0,217.0,178765.0,680052.0
355390.KQ,크라우드웍스,KOSDAQ,48884113408,,,,,0.135,18030.0,4530.0,63127.0,207414.0
096240.KQ,크레버스,KOSDAQ,104348459008,,,,,,15740.0,12250.0,20850.0,32410.0
040350.KQ,크레오에스지,KOSDAQ,51672776704,,,,,,682.0,256.0,1020354.0,2181768.0
110790.KQ,크리스에프앤씨,KOSDAQ,84278099968,,,,4.95,0.16,8130.0,3825.0,30497.0,38184.0
900250.KQ,크리스탈신소재,KOSDAQ,93407600640,,,,,0.779,1092.0,707.0,403786.0,534768.0
045520.KQ,크린앤사이언스,KOSDAQ,21073065984,,,,,,6090.0,3420.0,5057.0,7025.0
214150.KQ,클래시스,KOSDAQ,3621665112064,,,,0.46,0.575,74400.0,40000.0,187113.0,256092.0
466100.KQ,클로봇,KOSDAQ,893468999680,,,,,,49550.0,5660.0,879454.0,4927344.0
237880.KQ,클리오,KOSDAQ,234829955072,,,,2.99,0.58,22850.0,12980.0,56312.0,72574.0
139670.KQ,키네마스터,KOSDAQ,28519995392,,,,,1.247,3580.0,1826.0,22893.0,29059.0
475430.KQ,키스트론,KOSDAQ,78263959552,,,,,,10800.0,4300.0,23169.0,66787.0
487720.KQ,키움제10호스팩,KOSDAQ,8819550208,,,,,,3200.0,1930.0,4717.0,6812.0
489480.KQ,키움제11호스팩,KOSDAQ,13496999936,,,,,,4050.0,1911.0,419.0,7032.0
054780.KQ,키이스트,KOSDAQ,75910037504,,,,,,6270.0,3600.0,81691.0,247265.0
256940.KQ,킵스파마,KOSDAQ,183313498112,,,,,1.595,22150.0,4160.0,71880.0,121747.0
219130.KQ,타이거일렉,KOSDAQ,97555783680,,,,,,28900.0,9620.0,120919.0,97874.0
336680.KQ,탑런토탈솔루션,KOSDAQ,156582232064,,,,2.5,,6300.0,3800.0,74387.0,321375.0
360070.KQ,탑머티리얼,KOSDAQ,167988035584,,,,,2.001,46400.0,20350.0,25644.0,44792.0
065130.KQ,탑엔지니어링,KOSDAQ,48910905344,,,,,0.535,6100.0,3250.0,25348.0,33368.0
134580.KQ,탑코미디어,KOSDAQ,91724775424,,,,,,3155.0,1440.0,56899.0,1179372.0
023160.KQ,태광,KOSDAQ,574252777472,,,,,,32300.0,14590.0,199691.0,421192.0
323280.KQ,태성,KOSDAQ,1181903224832,,,,,1.197,44200.0,16440.0,738326.0,447207.0
053620.KQ,태양,KOSDAQ,48005017600,,,,3.32,,7180.0,5910.0,2214.0,4366.0
044490.KQ,태웅,KOSDAQ,464171204608,,,,,0.572,46000.0,9190.0,89329.0,236783.0
124560.KQ,태웅로직스,KOSDAQ,103085596672,,,,3.68,0.94,3780.0,2595.0,108421.0,824982.0
191420.KQ,테고사이언스,KOSDAQ,132588732416,,,,,,20500.0,11370.0,10553.0,13412.0
073640.KQ,테라사이언스,KOSDAQ,0,,,,,,654.0,654.0,,
066700.KQ,테라젠이텍스,KOSDAQ,99962044416,,,,,,3570.0,2370.0,61467.0,67990.0
095610.KQ,테스,KOSDAQ,670074863616,,,,,,51400.0,13090.0,459060.0,340998.0
064520.KQ,테크엘,KOSDAQ,35261235200,,,,,,2735.0,1544.0,15757.0,16044.0
089030.KQ,테크윙,KOSDAQ,1601173192704,,,,0.29,1.627,69050.0,26050.0,943104.0,927848.0
054450.KQ,텔레칩스,KOSDAQ,164145610752,,,,0.54,1.1,19700.0,9900.0,67256.0,152742.0
200230.KQ,텔콘RF제약,KOSDAQ,42431045632,,,,,0.893,4433.3335,949.0,771476.0,4541032.0
393210.KQ,토마토시스템,KOSDAQ,79670755328,,,,,,10200.0,3855.0,117817.0,516387.0
475960.KQ,토모큐브,KOSDAQ,553176727552,,,,,,54400.0,11960.0,271357.0,358364.0
215480.KQ,토박스코리아,KOSDAQ,19022682112,,,,,2.309,3730.0,2005.0,20073.0,21087.0
051360.KQ,토비스,KOSDAQ,212617805824,,,,2.12,0.452,22100.0,13860.0,98623.0,96649.0
045340.KQ,토탈소프트,KOSDAQ,57595609088,,,,,,14490.0,4275.0,63193.0,123018.0
108230.KQ,톱텍,KOSDAQ,160863125504,,,,,,6170.0,3630.0,57872.0,124161.0
079970.KQ,투비소프트,KOSDAQ,6789189632,,,,,,1184.0,550.0,0.0,0.0
199800.KQ,툴젠,KOSDAQ,582585745408,,,,,1.777,82900.0,26650.0,39748.0,72095.0
417790.KQ,트루엔,KOSDAQ,79455084544,,,,3.03,-0.235,11020.0,7500.0,16941.0,31028.0
290090.KQ,트윔,KOSDAQ,49977458688,,,,29.38,0.668,11700.0,6600.0,4396.0,8339.0
026150.KQ,특수건설,KOSDAQ,99136774144,,,,,,8560.0,5200.0,196471.0,67154.0
464280.KQ,티디에스팜,KOSDAQ,45375328256,,,,,,18790.0,8580.0,19229.0,23162.0
117730.KQ,티로보틱스,KOSDAQ,275157614592,,,,,1.072,25600.0,6240.0,675190.0,1373633.0
033830.KQ,티비씨,KOSDAQ,58517565440,,,,1.78,0.54,1028.0,598.0,133249.0,130267.0
057680.KQ,티사이언티픽,KOSDAQ,59065008128,,,,,,1649.0,702.0,268833.0,410222.0
204610.KQ,티쓰리,KOSDAQ,107429593088,,,,5.73,-0.228,2410.0,1381.0,1017979.0,278107.0
125020.KQ,티씨머티리얼즈,KOSDAQ,106101530624,,,,,-0.312,7850.0,3020.0,122760.0,203915.0
064760.KQ,티씨케이,KOSDAQ,1610633052160,,,,,,198500.0,66500.0,72622.0,70122.0
246710.KQ,티앤알바이오팹,KOSDAQ,43105804288,,,,,0.709,5675.0,1127.0,971278.0,1003943.0
340570.KQ,티앤엘,KOSDAQ,362836885504,,,,1.67,0.062,85600.0,43450.0,22208.0,35531.0
043220.KQ,티에스넥스젠,KOSDAQ,2722733056,,,,,,1710.0,157.0,0.0,0.0
277880.KQ,티에스아이,KOSDAQ,101839486976,,,,,0.728,7800.0,4445.0,77047.0,180494.0
131290.KQ,티에스이,KOSDAQ,497212456960,,,,,,58800.0,35000.0,168907.0,92666.0
425420.KQ,티에프이,KOSDAQ,429900201984,,,,,2.077,49300.0,12830.0,86378.0,204212.0
484810.KQ,티엑스알로보틱스,KOSDAQ,200089354240,,,,,,27150.0,10960.0,105235.0,733599.0
131100.KQ,티엔엔터테인먼트,KOSDAQ,38223306752,,,,,0.346,2270.0,1220.0,17623.0,36017.0
356860.KQ,티엘비,KOSDAQ,606692114432,,,,0.64,1.506,76900.0,10650.0,462232.0,633613.0
321550.KQ,티움바이오,KOSDAQ,178924830720,,,,,0.612,9450.0,2900.0,265703.0,289029.0
425040.KQ,티이엠씨,KOSDAQ,149856075776,,,,1.41,1.926,11440.0,5920.0,282964.0,223714.0
241790.KQ,티이엠씨씨엔에스,KOSDAQ,63040204800,,,,2.31,1.241,9520.0,4130.0,75048.0,70943.0
022220.KQ,티케이지애강,KOSDAQ,37343891456,,,,,0.365,1132.0,699.0,36227.0,113973.0
104480.KQ,티케이케미칼,KOSDAQ,151159095296,,,,,1.221,2145.0,1190.0,117186.0,325660.0
081150.KQ,티플랙스,KOSDAQ,69016002560,,,,,,3675.0,2645.0,71118.0,323302.0
130740.KQ,티피씨글로벌,KOSDAQ,19294398464,,,,,0.638,2650.0,1601.0,32549.0,281043.0
084730.KQ,팅크웨어,KOSDAQ,78632402944,,,,,0.771,11180.0,7370.0,7656.0,24412.0
440110.KQ,파두,KOSDAQ,1100766642176,,,,,1.348,27500.0,8700.0,645538.0,799822.0
288330.KQ,파라택시스코리아,KOSDAQ,83728875520,,,,,1.84,9280.0,671.0,424727.0,882378.0
033540.KQ,파라텍,KOSDAQ,41276456960,,,,,,2060.0,1053.0,68680.0,569709.0
388870.KQ,파로스아이바이오,KOSDAQ,100589895680,,,,,,9740.0,4630.0,5892047.0,501279.0
043200.KQ,파루,KOSDAQ,38282141696,,,,,0.622,1947.0,486.0,201609.0,461573.0
214450.KQ,파마리서치,KOSDAQ,4789627781120,,,,0.24,0.433,713000.0,192100.0,78320.0,125713.0
208340.KQ,파멥신,KOSDAQ,0,,,,,,2915.0,0.0,,
177830.KQ,파버나인,KOSDAQ,32909109248,,,,2.78,0.346,3420.0,2655.0,9571.0,70490.0
037070.KQ,파세코,KOSDAQ,141003620352,,,,1.42,,10590.0,4440.0,101367.0,64704.0
150900.KQ,파수,KOSDAQ,50698641408,,,,2.23,0.608,5630.0,4150.0,16178.0,89658.0
037030.KQ,파워넷,KOSDAQ,54956232704,,,,,0.95,3615.0,1927.0,150236.0,251057.0
047310.KQ,파워로직스,KOSDAQ,142781956096,,,,,,6740.0,3845.0,98073.0,166337.0
368770.KQ,파이버프로,KOSDAQ,210877743104,,,,1.02,0.403,8650.0,3460.0,59710.0,131027.0
170790.KQ,파이오링크,KOSDAQ,59940859904,,,,3.28,0.952,14350.0,6210.0,25623.0,295330.0
049120.KQ,파인디앤씨,KOSDAQ,42910515200,,,,,0.356,1310.0,812.0,12668.0,80815.0
038950.KQ,파인디지털,KOSDAQ,27227164672,,,,1.51,0.974,4125.0,2730.0,27402.0,13696.0
387570.KQ,파인메딕스,KOSDAQ,40673697792,,,,,,27000.0,6870.0,14564.0,141393.0
441270.KQ,파인엠텍,KOSDAQ,303176581120,,,,,,14060.0,3795.0,1272980.0,1882806.0
106240.KQ,파인테크닉스,KOSDAQ,21422454784,,,,,,2450.0,700.0,189081.0,440296.0
131760.KQ,파인텍,KOSDAQ,34962423808,,,,,0.803,1530.0,637.0,156357.0,533187.0
065690.KQ,파커스,KOSDAQ,12464201728,,,,,0.458,1615.0,862.0,152973.0,114513.0
140860.KQ,파크시스템스,KOSDAQ,1712477437952,,,,0.2,0.884,310000.0,181300.0,52083.0,40650.0
091700.KQ,파트론,KOSDAQ,333553074176,,,,,,7580.0,6230.0,166125.0,134056.0
032800.KQ,판타지오,KOSDAQ,24583763968,,,,,0.438,754.0,469.0,65029.0,316860.0
318010.KQ,팜스빌,KOSDAQ,27589382144,,,,2.8,-0.025,6010.0,3260.0,30735.0,32278.0
027710.KQ,팜스토리,KOSDAQ,128077422592,,,,,,1361.0,1002.0,279035.0,207447.0
225590.KQ,패션플랫폼,KOSDAQ,22534055936,,,,,0.575,1020.0,810.0,30751.0,56889.0
054300.KQ,팬스타엔터프라이즈,KOSDAQ,71093739520,,,,,0.58,1370.0,416.0,691652.0,2162955.0
068050.KQ,팬엔터테인먼트,KOSDAQ,49838456832,,,,,,4210.0,1800.0,71074.0,298168.0
222110.KQ,팬젠,KOSDAQ,75027734528,,,,,-0.14,7400.0,4305.0,14063.0,18753.0
271830.KQ,팸텍,KOSDAQ,48387870720,,,,,,2965.0,1330.0,323894.0,280254.0
263750.KQ,펄어비스,KOSDAQ,2318582677504,,,,,0.987,43450.0,26750.0,165619.0,220453.0
251970.KQ,펌텍코리아,KOSDAQ,673232388096,,,,0.77,,77000.0,31100.0,49612.0,61771.0
168360.KQ,펨트론,KOSDAQ,363787583488,,,,,1.927,24300.0,4780.0,136113.0,246203.0
087010.KQ,펩트론,KOSDAQ,8569430212608,,,,,,392500.0,76100.0,234987.0,209500.0
064800.KQ,포니링크,KOSDAQ,96301555712,,,,,0.662,1569.0,761.0,293934.0,312310.0
119500.KQ,포메탈,KOSDAQ,35067805696,,,,2.03,0.741,4970.0,2440.0,41548.0,102653.0
389140.KQ,포바이포,KOSDAQ,99135086592,,,,,,33100.0,3945.0,74955.0,222517.0
105760.KQ,포스뱅크,KOSDAQ,49727602688,,,,,,7940.0,5000.0,25139.0,76884.0
009520.KQ,포스코엠텍,KOSDAQ,621678624768,,,,,,17990.0,10420.0,254427.0,687215.0
189690.KQ,포시에스,KOSDAQ,54319648768,,,,2.43,-0.216,3215.0,1888.0,53860.0,119990.0
318020.KQ,포인트모바일,KOSDAQ,51176210432,,,,,0.208,5900.0,2590.0,33306.0,86107.0
256630.KQ,포인트엔지니어링,KOSDAQ,60165361664,,,,,0.829,1280.0,1019.0,2031.0,41077.0
331380.KQ,포커스에이아이,KOSDAQ,61908238336,,,,,0.148,2950.0,1470.0,394284.0,175604.0
208710.KQ,포톤,KOSDAQ,31424036864,,,,,0.894,5920.0,1600.0,71341.0,959319.0
472850.KQ,폰드그룹,KOSDAQ,261921406976,,,,4.94,,13440.0,4760.0,73186.0,67194.0
039980.KQ,폴라리스AI,KOSDAQ,138695114752,,,,,0.539,3730.0,1908.0,442026.0,1861492.0
041910.KQ,폴라리스AI파마,KOSDAQ,80364265472,,,,,,9800.0,4810.0,52022.0,273293.0
234100.KQ,폴라리스세원,KOSDAQ,72128757760,,,,,0.89,1846.0,940.0,116123.0,530542.0
041020.KQ,폴라리스오피스,KOSDAQ,233016983552,,,,,,7800.0,4410.0,259747.0,479235.0
114630.KQ,폴라리스우노,KOSDAQ,43005214720,,,,,0.908,559.0,458.0,107184.0,129397.0
290720.KQ,푸드나무,KOSDAQ,51011571712,,,,,0.139,3560.0,1867.0,3285.0,28459.0
005670.KQ,푸드웰,KOSDAQ,57418084352,,,,2.05,0.713,10220.0,4745.0,70427.0,185800.0
094940.KQ,푸른기술,KOSDAQ,56677867520,,,,,,10140.0,5770.0,103019.0,766264.0
057880.KQ,푸른소나무,KOSDAQ,0,,,,,,34800.0,1680.0,,
007330.KQ,푸른저축은행,KOSDAQ,121985630208,,,,,,12000.0,7680.0,13519.0,26143.0
093380.KQ,풍강,KOSDAQ,25121140736,,,,,,3350.0,2080.0,39147.0,11794.0
023900.KQ,풍국주정,KOSDAQ,116676001792,,,,1.73,,9880.0,8150.0,8685.0,13390.0
371950.KQ,풍원정밀,KOSDAQ,194203697152,,,,,0.588,13950.0,7230.0,19841.0,37252.0
370090.KQ,퓨런티어,KOSDAQ,94125129728,,,,,0.804,32700.0,11000.0,25816.0,31191.0
445180.KQ,퓨릿,KOSDAQ,134268805120,,,,1.52,0.821,10230.0,4610.0,103766.0,345469.0
151910.KQ,퓨처코어,KOSDAQ,4751793152,,,,,0.855,640.0,25.0,15634703.0,1466783.0
220100.KQ,퓨쳐켐,KOSDAQ,709311397888,,,,,1.387,34300.0,14900.0,1398915.0,896295.0
035200.KQ,프럼파스트,KOSDAQ,28230596608,,,,,,8500.0,2835.0,96031.0,65874.0
334970.KQ,프레스티지바이오로직스,KOSDAQ,225285324800,,,,,,6170.0,2800.0,66061.0,135847.0
321260.KQ,프로이천,KOSDAQ,48025161728,,,,,,2765.0,1705.0,169472.0,451959.0
053610.KQ,프로텍,KOSDAQ,289799995392,,,,1.24,,37900.0,19920.0,50651.0,42682.0
468530.KQ,프로티나,KOSDAQ,730101514240,,,,,,74400.0,13560.0,539870.0,1551856.0
303360.KQ,프로티아,KOSDAQ,74687848448.0,,,,,0.069,6300.0,2430.0,190974.0,140716.0
377220.KQ,프롬바이오,KOSDAQ,37652299776.0,,,,,0.21,3805.0,1310.0,48010.0,167712.0
335810.KQ,프리시젼바이오,KOSDAQ,36818046976.0,,,,,0.638,4500.0,2405.0,433215.0,73294.0
053160.KQ,프리엠스,KOSDAQ,37196206080.0,,,,0.72,,22800.0,6740.0,6528.0,22689.0
405000.KQ,플라즈맵,KOSDAQ,26168393728.0,,,,,1.992,16500.0,5220.0,1515.0,6241.0
041590.KQ,플래스크,KOSDAQ,0.0,,,,,,2367.2368,789.0,,
367000.KQ,플래티어,KOSDAQ,35248046080.0,,,,,,5200.0,3540.0,2435.0,9733.0
075130.KQ,플랜티넷,KOSDAQ,36392935424.0,,,,4.28,0.685,4220.0,1979.0,81323.0,82677.0
237820.KQ,플레이디,KOSDAQ,59774472192.0,,,,,1.186,7890.0,4475.0,22874.0,46372.0
023770.KQ,플레이위드,KOSDAQ,32787906560.0,,,,,,6810.0,2890.0,32572.0,208633.0
019570.KQ,플루토스,KOSDAQ,18220032000.0,,,,,,426.0,223.0,312249.0,734457.0
300080.KQ,플리토,KOSDAQ,266563026944.0,,,,,0.638,18420.0,3983.3333,194992.0,276476.0
033790.KQ,피노,KOSDAQ,90130112512.0,,,,,0.58,9070.0,3445.0,197311.0,247886.0
032580.KQ,피델릭스,KOSDAQ,37154353152.0,,,,,,1938.0,1063.0,123374.0,3220941.0
051380.KQ,피씨디렉트,KOSDAQ,28560857088.0,,,,2.52,,3200.0,1950.0,27318.0,288475.0
241820.KQ,피씨엘,KOSDAQ,839886784.0,,,,,1.743,6425.5317,295.0,0.0,0.0
452450.KQ,피아이이,KOSDAQ,258305458176.0,,,,,,14390.0,3605.0,387224.0,1359231.0
237750.KQ,피앤씨테크,KOSDAQ,28747454464.0,,,,2.26,0.677,5520.0,3280.0,6562.0,29551.0
460940.KQ,피앤에스로보틱스,KOSDAQ,144183656448.0,,,,0.23,,14460.0,3605.0,5062223.0,1047784.0
319660.KQ,피에스케이,KOSDAQ,863208079360.0,,,,1.34,1.495,41400.0,15550.0,363603.0,559988.0
031980.KQ,피에스케이홀딩스,KOSDAQ,963839131648.0,,,,,,61500.0,27700.0,144239.0,260300.0
002230.KQ,피에스텍,KOSDAQ,64022183936.0,,,,6.26,,5120.0,3715.0,4962.0,17569.0
043370.KQ,피에이치에이,KOSDAQ,210568019968.0,,,,,0.884,12090.0,9320.0,16567.0,24546.0
239890.KQ,피엔에이치테크,KOSDAQ,47592267776.0,,,,,0.644,9070.0,4480.0,39873.0,98945.0
347740.KQ,피엔케이피부임상연구센타,KOSDAQ,72348884992.0,,,,1.6,0.692,3300.0,1907.0,91933.0,115601.0
137400.KQ,피엔티,KOSDAQ,895996198912.0,,,,0.26,0.904,50700.0,29700.0,108613.0,242548.0
257370.KQ,피엔티엠에스,KOSDAQ,26413070336.0,,,,,0.221,5060.0,2105.0,24168.0,59076.0
147760.KQ,피엠티,KOSDAQ,33162889216.0,,,,,,3530.0,2105.0,38995.0,51522.0
128660.KQ,피제이메탈,KOSDAQ,65976958976.0,,,,5.64,0.448,3600.0,2575.0,6812.0,40719.0
006140.KQ,피제이전자,KOSDAQ,75068252160.0,,,,3.56,,7050.0,4070.0,14319.0,37384.0
376180.KQ,피코그램,KOSDAQ,48011698176.0,,,,3.85,1.338,4295.0,2010.0,51493.0,174726.0
304840.KQ,피플바이오,KOSDAQ,37789278208.0,,,,,,4600.0,1320.0,338319.0,470076.0
087600.KQ,픽셀플러스,KOSDAQ,37273698304.0,,,,,0.109,8490.0,5230.0,3280.0,8513.0
291810.KQ,핀텔,KOSDAQ,41569226752.0,,,,,0.748,5190.0,1610.0,1814164.0,258702.0
378340.KQ,필에너지,KOSDAQ,278981345280.0,,,,,,19660.0,11200.0,42346.0,81981.0
161580.KQ,필옵틱스,KOSDAQ,895155109888.0,,,,,1.164,59100.0,13600.0,302919.0,545988.0
347770.KQ,핌스,KOSDAQ,32159858688.0,,,,,1.15,2340.0,1395.0,61188.0,119937.0
163730.KQ,핑거,KOSDAQ,123943796736.0,,,,0.74,1.54,15990.0,8010.0,985828.0,195667.0
417180.KQ,핑거스토리,KOSDAQ,33691568128.0,,,,,,3990.0,1782.0,529179.0,300839.0
454640.KQ,하나29호스팩,KOSDAQ,11396110336.0,,,,,,2165.0,2010.0,28993.0,12537.0
469880.KQ,하나30호스팩,KOSDAQ,15048299520.0,,,,,,2085.0,1937.0,22556.0,9596.0
469900.KQ,하나31호스팩,KOSDAQ,11602350080.0,,,,,,2090.0,1980.0,9146.0,5918.0
475240.KQ,하나32호스팩,KOSDAQ,6704000000.0,,,,,,2195.0,2045.0,15751.0,4241.0
475250.KQ,하나33호스팩,KOSDAQ,7733000192.0,,,,,,2190.0,2000.0,13486.0,5358.0
484130.KQ,하나34호스팩,KOSDAQ,9288599552.0,,,,,,2115.0,1985.0,270.0,6851.0
0041L0.KQ,하나35호스팩,KOSDAQ,12035879936.0,,,,,,3075.0,1975.0,3796.0,23173.0
299030.KQ,하나기술,KOSDAQ,251839660032.0,,,,,1.542,35200.0,16500.0,227578.0,102654.0
067310.KQ,하나마이크론,KOSDAQ,1497745981440.0,,,,,,31100.0,8320.0,2372535.0,2207153.0
166090.KQ,하나머티리얼즈,KOSDAQ,727212359680.0,,,,0.66,1.13,49800.0,21850.0,149293.0,297882.0
136480.KQ,하림,KOSDAQ,309535637504.0,,,,,0.362,3905.0,2695.0,206611.0,332564.0
003380.KQ,하림지주,KOSDAQ,791706009600.0,,,,1.47,0.797,10810.0,5090.0,248534.0,322092.0
450330.KQ,하스,KOSDAQ,47407853568.0,,,,1.16,,12200.0,6020.0,16699.0,20699.0
101670.KQ,하이드로리튬,KOSDAQ,107460935680.0,,,,,,3695.0,1277.0,627984.0,3388125.0
365590.KQ,하이딥,KOSDAQ,68190568448.0,,,,,0.625,776.0,354.0,208073.0,971819.0
149980.KQ,하이로닉,KOSDAQ,74309140480.0,,,,,0.649,7090.0,4880.0,0.0,0.0
013030.KQ,하이록코리아,KOSDAQ,382300553216.0,,,,3.57,,41500.0,22900.0,55492.0,154632.0
126700.KQ,하이비젼시스템,KOSDAQ,182370975744.0,,,,2.74,0.675,23000.0,13740.0,81999.0,58491.0
450050.KQ,하이제8호스팩,KOSDAQ,10554470400.0,,,,,,2110.0,2005.0,58264.0,10595.0
160190.KQ,하이젠알앤엠,KOSDAQ,1274481606656.0,,,,,,70000.0,8100.0,146394.0,599520.0
221840.KQ,하이즈항공,KOSDAQ,40393207808.0,,,,,0.793,3430.0,1240.0,34845.0,68031.0
106190.KQ,하이텍팜,KOSDAQ,126208942080.0,,,,0.84,0.784,16430.0,11130.0,66904.0,33755.0
065650.KQ,하이퍼코퍼레이션,KOSDAQ,27348385792.0,,,,,1.573,11592.0,1424.0,49241.0,100453.0
066130.KQ,하츠,KOSDAQ,52251553792.0,,,,3.22,0.913,6430.0,4155.0,4530.0,26193.0
004590.KQ,한국가구,KOSDAQ,71999995904.0,,,,4.38,,6210.0,3735.0,36400.0,48241.0
039340.KQ,한국경제TV,KOSDAQ,91336859648.0,,,,,,6450.0,5070.0,6627.0,14014.0
034950.KQ,한국기업평가,KOSDAQ,443856650240.0,,,,3.97,0.195,107900.0,83900.0,4720.0,1946.0
222980.KQ,한국맥널티,KOSDAQ,34198730752.0,,,,,0.401,5000.0,3085.0,8839.0,110559.0
